stage_k,fwd_stage_s,m,batch_idx,lane,lower_logical,upper_logical,w_forward,w_dif_inverse,w_bf_actual,scale_even_in,scale_odd_in
6,2,4,3,0,384,388,1,1,123870660,1,388561657
6,2,4,3,1,392,396,1,1,785100183,1,320034280
6,2,4,3,2,400,404,1,1,611383637,1,905389919
6,2,4,3,3,408,412,1,1,865516657,1,467509252
6,2,4,3,4,416,420,1,1,220006667,1,728877883
6,2,4,3,5,424,428,1,1,116385227,1,46625505
6,2,4,3,6,432,436,1,1,788967905,1,229581212
6,2,4,3,7,440,444,1,1,1027540423,1,677853885
6,2,4,3,8,448,452,1,1,225846482,1,504231929
6,2,4,3,9,456,460,1,1,89204745,1,73242190
6,2,4,3,10,464,468,1,1,52613218,1,1042260943
6,2,4,3,11,472,476,1,1,294256884,1,275597901
6,2,4,3,12,480,484,1,1,626476280,1,815926050
6,2,4,3,13,488,492,1,1,371514190,1,97085222
6,2,4,3,14,496,500,1,1,756458790,1,949473874
6,2,4,3,15,504,508,1,1,886655516,1,632422208
6,2,4,3,16,385,389,1035757310,325516584,123870660,1044181966,473577691
6,2,4,3,17,393,397,1035757310,325516584,785100183,22094670,992086157
6,2,4,3,18,401,405,1035757310,325516584,611383637,569569967,431233734
6,2,4,3,19,409,413,1035757310,325516584,865516657,961970295,812630551
6,2,4,3,20,417,421,1035757310,325516584,220006667,290047592,862849377
6,2,4,3,21,425,429,1035757310,325516584,116385227,867388620,975953846
6,2,4,3,22,433,437,1035757310,325516584,788967905,903565468,357995642
6,2,4,3,23,441,445,1035757310,325516584,1027540423,308338284,277038018
6,2,4,3,24,449,453,1035757310,325516584,225846482,470197401,22094670
6,2,4,3,25,457,461,1035757310,325516584,89204745,796711999,890923031
6,2,4,3,26,465,469,1035757310,325516584,52613218,1010800917,838000363
6,2,4,3,27,473,477,1035757310,325516584,294256884,862849377,504180050
6,2,4,3,28,481,485,1035757310,325516584,626476280,473577691,306806243
6,2,4,3,29,489,493,1035757310,325516584,371514190,168895115,404883802
6,2,4,3,30,497,501,1035757310,325516584,756458790,1033546797,553677216
6,2,4,3,31,505,509,1035757310,325516584,886655516,890832652,765411733
6,2,4,3,32,386,390,416084698,657665319,123870660,901096861,356746691
6,2,4,3,33,394,398,416084698,657665319,785100183,439679952,1007190719
6,2,4,3,34,402,406,416084698,657665319,611383637,24705055,231206881
6,2,4,3,35,410,414,416084698,657665319,865516657,218826563,788655650
6,2,4,3,36,418,422,416084698,657665319,220006667,468059684,2726122
6,2,4,3,37,426,430,416084698,657665319,116385227,638820028,633042368
6,2,4,3,38,434,438,416084698,657665319,788967905,741034156,711856442
6,2,4,3,39,442,446,416084698,657665319,1027540423,458592377,390458080
6,2,4,3,40,450,454,416084698,657665319,225846482,325597406,722972536
6,2,4,3,41,458,462,416084698,657665319,89204745,278483467,576444164
6,2,4,3,42,466,470,416084698,657665319,52613218,653072860,427155522
6,2,4,3,43,474,478,416084698,657665319,294256884,191950665,214503163
6,2,4,3,44,482,486,416084698,657665319,626476280,123325148,822686542
6,2,4,3,45,490,494,416084698,657665319,371514190,162986210,104014397
6,2,4,3,46,498,502,416084698,657665319,756458790,177778572,807336669
6,2,4,3,47,506,510,416084698,657665319,886655516,1066311971,606199647
6,2,4,3,48,387,391,748233433,37992707,123870660,642344479,1063435359
6,2,4,3,49,395,399,748233433,37992707,785100183,892501043,151041506
6,2,4,3,50,403,407,748233433,37992707,611383637,687051942,1011402883
6,2,4,3,51,411,415,748233433,37992707,865516657,903910022,314983892
6,2,4,3,52,419,423,748233433,37992707,220006667,857085928,977829509
6,2,4,3,53,427,431,748233433,37992707,116385227,897486372,236350677
6,2,4,3,54,435,439,748233433,37992707,788967905,786704250,202278107
6,2,4,3,55,443,447,748233433,37992707,1027540423,895939840,611276295
6,2,4,3,56,451,455,748233433,37992707,225846482,1063435359,1039528536
6,2,4,3,57,459,463,748233433,37992707,89204745,800526448,472403111
6,2,4,3,58,467,471,748233433,37992707,52613218,299447968,563287098
6,2,4,3,59,475,479,748233433,37992707,294256884,749008332,176263645
6,2,4,3,60,483,487,748233433,37992707,626476280,837399340,892501043
6,2,4,3,61,491,495,748233433,37992707,371514190,115537598,447335253
6,2,4,3,62,499,503,748233433,37992707,756458790,990506365,841005288
6,2,4,3,63,507,511,748233433,37992707,886655516,202278107,941142594
7,1,2,0,0,0,2,1,1,1,1,1
7,1,2,0,1,4,6,1,1,657665319,1,416084698
7,1,2,0,2,8,10,1,1,325516584,1,1035757310
7,1,2,0,3,12,14,1,1,37992707,1,748233433
7,1,2,0,4,16,18,1,1,599619393,1,712162816
7,1,2,0,5,20,22,1,1,321206780,1,388242986
7,1,2,0,6,24,26,1,1,685507031,1,752543237
7,1,2,0,7,28,30,1,1,361587201,1,474130624
7,1,2,0,8,32,34,1,1,799167190,1,495671011
7,1,2,0,9,36,38,1,1,694438338,1,1062755379
7,1,2,0,10,40,42,1,1,402513650,1,652586448
7,1,2,0,11,44,46,1,1,99222817,1,459741641
7,1,2,0,12,48,50,1,1,614008376,1,974527200
7,1,2,0,13,52,54,1,1,421163569,1,671236367
7,1,2,0,14,56,58,1,1,10994638,1,379311679
7,1,2,0,15,60,62,1,1,578079006,1,274582827
7,1,2,0,16,64,66,1,1,678067437,1,817737403
7,1,2,0,17,68,70,1,1,545310717,1,488629146
7,1,2,0,18,72,74,1,1,188071293,1,458010850
7,1,2,0,19,76,78,1,1,892314695,1,317029215
7,1,2,0,20,80,82,1,1,329845853,1,721337582
7,1,2,0,21,84,86,1,1,883336468,1,315633928
7,1,2,0,22,88,90,1,1,935200680,1,171630419
7,1,2,0,23,92,94,1,1,399787071,1,1021595250
7,1,2,0,24,96,98,1,1,52154767,1,673962946
7,1,2,0,25,100,102,1,1,902119598,1,138549337
7,1,2,0,26,104,106,1,1,758116089,1,190413549
7,1,2,0,27,108,110,1,1,352412435,1,743904164
7,1,2,0,28,112,114,1,1,756720802,1,181435322
7,1,2,0,29,116,118,1,1,615739167,1,885678724
7,1,2,0,30,120,122,1,1,585120871,1,528439300
7,1,2,0,31,124,126,1,1,256012614,1,395682580
7,1,2,0,32,1,3,416084698,657665319,1,1,1
7,1,2,0,33,5,7,416084698,657665319,657665319,1035757310,748233433
7,1,2,0,34,9,11,416084698,657665319,325516584,712162816,752543237
7,1,2,0,35,13,15,416084698,657665319,37992707,752543237,361587201
7,1,2,0,36,17,19,416084698,657665319,599619393,495671011,974527200
7,1,2,0,37,21,23,416084698,657665319,321206780,652586448,274582827
7,1,2,0,38,25,27,416084698,657665319,685507031,974527200,1062755379
7,1,2,0,39,29,31,416084698,657665319,361587201,379311679,421163569
7,1,2,0,40,33,35,416084698,657665319,799167190,817737403,673962946
7,1,2,0,41,37,39,416084698,657665319,694438338,458010850,743904164
7,1,2,0,42,41,43,416084698,657665319,402513650,721337582,528439300
7,1,2,0,43,45,47,416084698,657665319,99222817,171630419,892314695
7,1,2,0,44,49,51,416084698,657665319,614008376,673962946,458010850
7,1,2,0,45,53,55,416084698,657665319,421163569,190413549,256012614
7,1,2,0,46,57,59,416084698,657665319,10994638,181435322,315633928
7,1,2,0,47,61,63,416084698,657665319,578079006,528439300,902119598
7,1,2,0,48,65,67,416084698,657665319,678067437,187094501,388561657
7,1,2,0,49,69,71,416084698,657665319,545310717,702235827,467509252
7,1,2,0,50,73,75,416084698,657665319,188071293,779493133,229581212
7,1,2,0,51,77,79,416084698,657665319,892314695,984545272,344872134
7,1,2,0,52,81,83,416084698,657665319,329845853,46209594,815926050
7,1,2,0,53,85,87,416084698,657665319,883336468,957364790,632422208
7,1,2,0,54,89,91,416084698,657665319,935200680,208233360,73242190
7,1,2,0,55,93,95,416084698,657665319,399787071,288649834,31489074
7,1,2,0,56,97,99,416084698,657665319,52154767,388561657,779493133
7,1,2,0,57,101,103,416084698,657665319,902119598,905389919,847903535
7,1,2,0,58,105,107,416084698,657665319,758116089,728877883,317291227
7,1,2,0,59,109,111,416084698,657665319,352412435,229581212,371514190
7,1,2,0,60,113,115,416084698,657665319,756720802,504231929,957364790
7,1,2,0,61,117,119,416084698,657665319,615739167,1042260943,1027540423
7,1,2,0,62,121,123,416084698,657665319,585120871,815926050,462366380
7,1,2,0,63,125,127,416084698,657665319,256012614,949473874,785100183
7,1,2,1,0,128,130,1,1,441327809,1,187094501
7,1,2,1,1,132,134,1,1,124276143,1,317291227
7,1,2,1,2,136,138,1,1,976664795,1,702235827
7,1,2,1,3,140,142,1,1,257823967,1,447273737
7,1,2,1,4,144,146,1,1,798152116,1,779493133
7,1,2,1,5,148,150,1,1,31489074,1,1021136799
7,1,2,1,6,152,154,1,1,1000507827,1,984545272
7,1,2,1,7,156,158,1,1,569518088,1,847903535
7,1,2,1,8,160,162,1,1,395896132,1,46209594
7,1,2,1,9,164,166,1,1,844168805,1,284782112
7,1,2,1,10,168,170,1,1,1027124512,1,957364790
7,1,2,1,11,172,174,1,1,344872134,1,853743350
7,1,2,1,12,176,178,1,1,606240765,1,208233360
7,1,2,1,13,180,182,1,1,168360098,1,462366380
7,1,2,1,14,184,186,1,1,753715737,1,288649834
7,1,2,1,15,188,190,1,1,685188360,1,949879357
7,1,2,1,16,192,194,1,1,123870660,1,388561657
7,1,2,1,17,196,198,1,1,785100183,1,320034280
7,1,2,1,18,200,202,1,1,611383637,1,905389919
7,1,2,1,19,204,206,1,1,865516657,1,467509252
7,1,2,1,20,208,210,1,1,220006667,1,728877883
7,1,2,1,21,212,214,1,1,116385227,1,46625505
7,1,2,1,22,216,218,1,1,788967905,1,229581212
7,1,2,1,23,220,222,1,1,1027540423,1,677853885
7,1,2,1,24,224,226,1,1,225846482,1,504231929
7,1,2,1,25,228,230,1,1,89204745,1,73242190
7,1,2,1,26,232,234,1,1,52613218,1,1042260943
7,1,2,1,27,236,238,1,1,294256884,1,275597901
7,1,2,1,28,240,242,1,1,626476280,1,815926050
7,1,2,1,29,244,246,1,1,371514190,1,97085222
7,1,2,1,30,248,250,1,1,756458790,1,949473874
7,1,2,1,31,252,254,1,1,886655516,1,632422208
7,1,2,1,32,129,131,416084698,657665319,441327809,440707649,901096861
7,1,2,1,33,133,135,416084698,657665319,124276143,2726122,235637106
7,1,2,1,34,137,139,416084698,657665319,976664795,469253809,218826563
7,1,2,1,35,141,143,416084698,657665319,257823967,683291937,1049044962
7,1,2,1,36,145,147,416084698,657665319,798152116,356746691,741034156
7,1,2,1,37,149,151,416084698,657665319,31489074,12705709,605622196
7,1,2,1,38,153,155,416084698,657665319,1000507827,285094367,990973619
7,1,2,1,39,157,159,416084698,657665319,569518088,231206881,434929989
7,1,2,1,40,161,163,416084698,657665319,395896132,1071029070,123325148
7,1,2,1,41,165,167,416084698,657665319,844168805,859246854,108575979
7,1,2,1,42,169,171,416084698,657665319,1027124512,722972536,1066311971
7,1,2,1,43,173,175,416084698,657665319,344872134,281833391,895971445
7,1,2,1,44,177,179,416084698,657665319,606240765,969735620,278483467
7,1,2,1,45,181,183,416084698,657665319,168360098,822686542,748152611
7,1,2,1,46,185,187,416084698,657665319,753715737,616973287,56660921
7,1,2,1,47,189,191,416084698,657665319,685188360,467550370,881799352
7,1,2,1,48,193,195,416084698,657665319,123870660,901096861,356746691
7,1,2,1,49,197,199,416084698,657665319,785100183,439679952,1007190719
7,1,2,1,50,201,203,416084698,657665319,611383637,24705055,231206881
7,1,2,1,51,205,207,416084698,657665319,865516657,218826563,788655650
7,1,2,1,52,209,211,416084698,657665319,220006667,468059684,2726122
7,1,2,1,53,213,215,416084698,657665319,116385227,638820028,633042368
7,1,2,1,54,217,219,416084698,657665319,788967905,741034156,711856442
7,1,2,1,55,221,223,416084698,657665319,1027540423,458592377,390458080
7,1,2,1,56,225,227,416084698,657665319,225846482,325597406,722972536
7,1,2,1,57,229,231,416084698,657665319,89204745,278483467,576444164
7,1,2,1,58,233,235,416084698,657665319,52613218,653072860,427155522
7,1,2,1,59,237,239,416084698,657665319,294256884,191950665,214503163
7,1,2,1,60,241,243,416084698,657665319,626476280,123325148,822686542
7,1,2,1,61,245,247,416084698,657665319,371514190,162986210,104014397
7,1,2,1,62,249,251,416084698,657665319,756458790,177778572,807336669
7,1,2,1,63,253,255,416084698,657665319,886655516,1066311971,606199647
7,1,2,2,0,256,258,1,1,334621212,1,440707649
7,1,2,2,1,260,262,1,1,7438046,1,98497549
7,1,2,2,2,264,266,1,1,174643572,1,2726122
7,1,2,2,3,268,270,1,1,895971445,1,1016122560
7,1,2,2,4,272,274,1,1,965174038,1,469253809
7,1,2,2,5,276,278,1,1,910763807,1,711856442
7,1,2,2,6,280,282,1,1,1038531946,1,683291937
7,1,2,2,7,284,286,1,1,950424869,1,206223358
7,1,2,2,8,288,290,1,1,490820799,1,356746691
7,1,2,2,9,292,294,1,1,881799352,1,442128410
7,1,2,2,10,296,298,1,1,1017089096,1,12705709
7,1,2,2,11,300,302,1,1,420677157,1,1007190719
7,1,2,2,12,304,306,1,1,536100833,1,285094367
7,1,2,2,13,308,310,1,1,795266550,1,729107396
7,1,2,2,14,312,314,1,1,17313374,1,231206881
7,1,2,2,15,316,318,1,1,748152611,1,333307578
7,1,2,2,16,320,322,1,1,468127821,1,1071029070
7,1,2,2,17,324,326,1,1,615157640,1,427155522
7,1,2,2,18,328,330,1,1,889694668,1,859246854
7,1,2,2,19,332,334,1,1,332715861,1,606162122
7,1,2,2,20,336,338,1,1,546561812,1,722972536
7,1,2,2,21,340,342,1,1,434929989,1,1038697402
7,1,2,2,22,344,346,1,1,82776398,1,281833391
7,1,2,2,23,348,350,1,1,605690333,1,576444164
7,1,2,2,24,352,354,1,1,671309770,1,969735620
7,1,2,2,25,356,358,1,1,854923454,1,78058549
7,1,2,2,26,360,362,1,1,113998730,1,822686542
7,1,2,2,27,364,366,1,1,1049044962,1,89701194
7,1,2,2,28,368,370,1,1,838112911,1,616973287
7,1,2,2,29,372,374,1,1,634070065,1,807336669
7,1,2,2,30,376,378,1,1,851886287,1,467550370
7,1,2,2,31,380,382,1,1,172653156,1,679951601
7,1,2,2,32,257,259,416084698,657665319,334621212,387049130,1044181966
7,1,2,2,33,261,263,416084698,657665319,7438046,947120702,890923031
7,1,2,2,34,265,267,416084698,657665319,174643572,857085928,1038468587
7,1,2,2,35,269,271,416084698,657665319,895971445,929222384,1051655347
7,1,2,2,36,273,275,416084698,657665319,965174038,601346906,961970295
7,1,2,2,37,277,279,416084698,657665319,910763807,786704250,398580869
7,1,2,2,38,281,283,416084698,657665319,1038531946,1039528536,388213601
7,1,2,2,39,285,287,416084698,657665319,950424869,386404362,660876184
7,1,2,2,40,289,291,416084698,657665319,490820799,642344479,903565468
7,1,2,2,41,293,295,416084698,657665319,881799352,626414764,755481078
7,1,2,2,42,297,299,416084698,657665319,1017089096,400367431,162075110
7,1,2,2,43,301,303,416084698,657665319,420677157,892501043,765411733
7,1,2,2,44,305,307,416084698,657665319,536100833,754057898,306806243
7,1,2,2,45,309,311,416084698,657665319,795266550,875076757,783702425
7,1,2,2,46,313,315,416084698,657665319,17313374,687051942,729824062
7,1,2,2,47,317,319,416084698,657665319,748152611,719584604,324297663
7,1,2,2,48,321,323,416084698,657665319,468127821,754587317,473577691
7,1,2,2,49,325,327,416084698,657665319,615157640,299447968,52748244
7,1,2,2,50,329,331,416084698,657665319,889694668,926966534,97416528
7,1,2,2,51,333,335,416084698,657665319,332715861,758766125,904854902
7,1,2,2,52,337,339,416084698,657665319,546561812,1063435359,890832652
7,1,2,2,53,341,343,416084698,657665319,434929989,604244801,812630551
7,1,2,2,54,345,347,416084698,657665319,82776398,180193115,420015338
7,1,2,2,55,349,351,416084698,657665319,605690333,800526448,642516283
7,1,2,2,56,353,355,416084698,657665319,671309770,232140538,796711999
7,1,2,2,57,357,359,416084698,657665319,854923454,977829509,1035970607
7,1,2,2,58,361,363,416084698,657665319,113998730,837399340,357995642
7,1,2,2,59,365,367,416084698,657665319,1049044962,280844325,713024045
7,1,2,2,60,369,371,416084698,657665319,838112911,550287776,349348920
7,1,2,2,61,373,375,416084698,657665319,634070065,990506365,62949100
7,1,2,2,62,377,379,416084698,657665319,851886287,564421382,276923176
7,1,2,2,63,381,383,416084698,657665319,172653156,832396487,406477283
7,1,2,3,0,384,386,1,1,393798416,1,901096861
7,1,2,3,1,388,390,1,1,606199647,1,221863730
7,1,2,3,2,392,394,1,1,266413348,1,439679952
7,1,2,3,3,396,398,1,1,456776730,1,235637106
7,1,2,3,4,400,402,1,1,984048823,1,24705055
7,1,2,3,5,404,406,1,1,251063475,1,959751287
7,1,2,3,6,408,410,1,1,995691468,1,218826563
7,1,2,3,7,412,414,1,1,104014397,1,402440247
7,1,2,3,8,416,418,1,1,497305853,1,468059684
7,1,2,3,9,420,422,1,1,791916626,1,990973619
7,1,2,3,10,424,426,1,1,35052615,1,638820028
7,1,2,3,11,428,430,1,1,350777481,1,527188205
7,1,2,3,12,432,434,1,1,467587895,1,741034156
7,1,2,3,13,436,438,1,1,214503163,1,184055349
7,1,2,3,14,440,442,1,1,646594495,1,458592377
7,1,2,3,15,444,446,1,1,2720947,1,605622196
7,1,2,3,16,448,450,1,1,740442439,1,325597406
7,1,2,3,17,452,454,1,1,842543136,1,1056436643
7,1,2,3,18,456,458,1,1,344642621,1,278483467
7,1,2,3,19,460,462,1,1,788655650,1,537649184
7,1,2,3,20,464,466,1,1,66559298,1,653072860
7,1,2,3,21,468,470,1,1,1061044308,1,56660921
7,1,2,3,22,472,474,1,1,631621607,1,191950665
7,1,2,3,23,476,478,1,1,717003326,1,582929218
7,1,2,3,24,480,482,1,1,867526659,1,123325148
7,1,2,3,25,484,486,1,1,390458080,1,35218071
7,1,2,3,26,488,490,1,1,361893575,1,162986210
7,1,2,3,27,492,494,1,1,604496208,1,108575979
7,1,2,3,28,496,498,1,1,57627457,1,177778572
7,1,2,3,29,500,502,1,1,1071023895,1,899106445
7,1,2,3,30,504,506,1,1,975252468,1,1066311971
7,1,2,3,31,508,510,1,1,633042368,1,739128805
7,1,2,3,32,385,387,416084698,657665319,393798416,1044181966,642344479
7,1,2,3,33,389,391,416084698,657665319,606199647,145418453,888858905
7,1,2,3,34,393,395,416084698,657665319,266413348,22094670,892501043
7,1,2,3,35,397,399,416084698,657665319,456776730,1038468587,673382586
7,1,2,3,36,401,403,416084698,657665319,984048823,569569967,687051942
7,1,2,3,37,405,407,416084698,657665319,251063475,412873833,642951214
7,1,2,3,38,409,411,416084698,657665319,995691468,961970295,903910022
7,1,2,3,39,413,415,416084698,657665319,104014397,838000363,198673260
7,1,2,3,40,417,419,416084698,657665319,497305853,290047592,857085928
7,1,2,3,41,421,423,416084698,657665319,791916626,306806243,395130980
7,1,2,3,42,425,427,416084698,657665319,35052615,867388620,897486372
7,1,2,3,43,429,431,416084698,657665319,350777481,749452354,126629315
7,1,2,3,44,433,435,416084698,657665319,467587895,903565468,786704250
7,1,2,3,45,437,439,416084698,657665319,214503163,219965702,472403111
7,1,2,3,46,441,443,416084698,657665319,646594495,308338284,895939840
7,1,2,3,47,445,447,416084698,657665319,2720947,162075110,687345655
7,1,2,3,48,449,451,416084698,657665319,740442439,470197401,1063435359
7,1,2,3,49,453,455,416084698,657665319,842543136,360725972,630379663
7,1,2,3,50,457,459,416084698,657665319,344642621,796711999,800526448
7,1,2,3,51,461,463,416084698,657665319,788655650,441592396,893556902
7,1,2,3,52,465,467,416084698,657665319,66559298,1010800917,299447968
7,1,2,3,53,469,471,416084698,657665319,1061044308,349348920,319162700
7,1,2,3,54,473,475,416084698,657665319,631621607,862849377,749008332
7,1,2,3,55,477,479,416084698,657665319,717003326,667272734,314983892
7,1,2,3,56,481,483,416084698,657665319,867526659,473577691,837399340
7,1,2,3,57,485,487,416084698,657665319,390458080,937714244,443797669
7,1,2,3,58,489,491,416084698,657665319,361893575,168895115,115537598
7,1,2,3,59,493,495,416084698,657665319,604496208,97416528,95920508
7,1,2,3,60,497,499,416084698,657665319,57627457,1033546797,990506365
7,1,2,3,61,501,503,416084698,657665319,1071023895,431233734,523462241
7,1,2,3,62,505,507,416084698,657665319,975252468,890832652,202278107
7,1,2,3,63,509,511,416084698,657665319,633042368,993629655,241353530
8,0,1,0,0,0,1,1,1,1,1,1
8,0,1,0,1,2,3,1,1,657665319,1,416084698
8,0,1,0,2,4,5,1,1,325516584,1,1035757310
8,0,1,0,3,6,7,1,1,37992707,1,748233433
8,0,1,0,4,8,9,1,1,599619393,1,712162816
8,0,1,0,5,10,11,1,1,321206780,1,388242986
8,0,1,0,6,12,13,1,1,685507031,1,752543237
8,0,1,0,7,14,15,1,1,361587201,1,474130624
8,0,1,0,8,16,17,1,1,799167190,1,495671011
8,0,1,0,9,18,19,1,1,694438338,1,1062755379
8,0,1,0,10,20,21,1,1,402513650,1,652586448
8,0,1,0,11,22,23,1,1,99222817,1,459741641
8,0,1,0,12,24,25,1,1,614008376,1,974527200
8,0,1,0,13,26,27,1,1,421163569,1,671236367
8,0,1,0,14,28,29,1,1,10994638,1,379311679
8,0,1,0,15,30,31,1,1,578079006,1,274582827
8,0,1,0,16,32,33,1,1,678067437,1,817737403
8,0,1,0,17,34,35,1,1,545310717,1,488629146
8,0,1,0,18,36,37,1,1,188071293,1,458010850
8,0,1,0,19,38,39,1,1,892314695,1,317029215
8,0,1,0,20,40,41,1,1,329845853,1,721337582
8,0,1,0,21,42,43,1,1,883336468,1,315633928
8,0,1,0,22,44,45,1,1,935200680,1,171630419
8,0,1,0,23,46,47,1,1,399787071,1,1021595250
8,0,1,0,24,48,49,1,1,52154767,1,673962946
8,0,1,0,25,50,51,1,1,902119598,1,138549337
8,0,1,0,26,52,53,1,1,758116089,1,190413549
8,0,1,0,27,54,55,1,1,352412435,1,743904164
8,0,1,0,28,56,57,1,1,756720802,1,181435322
8,0,1,0,29,58,59,1,1,615739167,1,885678724
8,0,1,0,30,60,61,1,1,585120871,1,528439300
8,0,1,0,31,62,63,1,1,256012614,1,395682580
8,0,1,0,32,64,65,1,1,441327809,1,187094501
8,0,1,0,33,66,67,1,1,124276143,1,317291227
8,0,1,0,34,68,69,1,1,976664795,1,702235827
8,0,1,0,35,70,71,1,1,257823967,1,447273737
8,0,1,0,36,72,73,1,1,798152116,1,779493133
8,0,1,0,37,74,75,1,1,31489074,1,1021136799
8,0,1,0,38,76,77,1,1,1000507827,1,984545272
8,0,1,0,39,78,79,1,1,569518088,1,847903535
8,0,1,0,40,80,81,1,1,395896132,1,46209594
8,0,1,0,41,82,83,1,1,844168805,1,284782112
8,0,1,0,42,84,85,1,1,1027124512,1,957364790
8,0,1,0,43,86,87,1,1,344872134,1,853743350
8,0,1,0,44,88,89,1,1,606240765,1,208233360
8,0,1,0,45,90,91,1,1,168360098,1,462366380
8,0,1,0,46,92,93,1,1,753715737,1,288649834
8,0,1,0,47,94,95,1,1,685188360,1,949879357
8,0,1,0,48,96,97,1,1,123870660,1,388561657
8,0,1,0,49,98,99,1,1,785100183,1,320034280
8,0,1,0,50,100,101,1,1,611383637,1,905389919
8,0,1,0,51,102,103,1,1,865516657,1,467509252
8,0,1,0,52,104,105,1,1,220006667,1,728877883
8,0,1,0,53,106,107,1,1,116385227,1,46625505
8,0,1,0,54,108,109,1,1,788967905,1,229581212
8,0,1,0,55,110,111,1,1,1027540423,1,677853885
8,0,1,0,56,112,113,1,1,225846482,1,504231929
8,0,1,0,57,114,115,1,1,89204745,1,73242190
8,0,1,0,58,116,117,1,1,52613218,1,1042260943
8,0,1,0,59,118,119,1,1,294256884,1,275597901
8,0,1,0,60,120,121,1,1,626476280,1,815926050
8,0,1,0,61,122,123,1,1,371514190,1,97085222
8,0,1,0,62,124,125,1,1,756458790,1,949473874
8,0,1,0,63,126,127,1,1,886655516,1,632422208
8,0,1,1,0,128,129,1,1,334621212,1,440707649
8,0,1,1,1,130,131,1,1,7438046,1,98497549
8,0,1,1,2,132,133,1,1,174643572,1,2726122
8,0,1,1,3,134,135,1,1,895971445,1,1016122560
8,0,1,1,4,136,137,1,1,965174038,1,469253809
8,0,1,1,5,138,139,1,1,910763807,1,711856442
8,0,1,1,6,140,141,1,1,1038531946,1,683291937
8,0,1,1,7,142,143,1,1,950424869,1,206223358
8,0,1,1,8,144,145,1,1,490820799,1,356746691
8,0,1,1,9,146,147,1,1,881799352,1,442128410
8,0,1,1,10,148,149,1,1,1017089096,1,12705709
8,0,1,1,11,150,151,1,1,420677157,1,1007190719
8,0,1,1,12,152,153,1,1,536100833,1,285094367
8,0,1,1,13,154,155,1,1,795266550,1,729107396
8,0,1,1,14,156,157,1,1,17313374,1,231206881
8,0,1,1,15,158,159,1,1,748152611,1,333307578
8,0,1,1,16,160,161,1,1,468127821,1,1071029070
8,0,1,1,17,162,163,1,1,615157640,1,427155522
8,0,1,1,18,164,165,1,1,889694668,1,859246854
8,0,1,1,19,166,167,1,1,332715861,1,606162122
8,0,1,1,20,168,169,1,1,546561812,1,722972536
8,0,1,1,21,170,171,1,1,434929989,1,1038697402
8,0,1,1,22,172,173,1,1,82776398,1,281833391
8,0,1,1,23,174,175,1,1,605690333,1,576444164
8,0,1,1,24,176,177,1,1,671309770,1,969735620
8,0,1,1,25,178,179,1,1,854923454,1,78058549
8,0,1,1,26,180,181,1,1,113998730,1,822686542
8,0,1,1,27,182,183,1,1,1049044962,1,89701194
8,0,1,1,28,184,185,1,1,838112911,1,616973287
8,0,1,1,29,186,187,1,1,634070065,1,807336669
8,0,1,1,30,188,189,1,1,851886287,1,467550370
8,0,1,1,31,190,191,1,1,172653156,1,679951601
8,0,1,1,32,192,193,1,1,393798416,1,901096861
8,0,1,1,33,194,195,1,1,606199647,1,221863730
8,0,1,1,34,196,197,1,1,266413348,1,439679952
8,0,1,1,35,198,199,1,1,456776730,1,235637106
8,0,1,1,36,200,201,1,1,984048823,1,24705055
8,0,1,1,37,202,203,1,1,251063475,1,959751287
8,0,1,1,38,204,205,1,1,995691468,1,218826563
8,0,1,1,39,206,207,1,1,104014397,1,402440247
8,0,1,1,40,208,209,1,1,497305853,1,468059684
8,0,1,1,41,210,211,1,1,791916626,1,990973619
8,0,1,1,42,212,213,1,1,35052615,1,638820028
8,0,1,1,43,214,215,1,1,350777481,1,527188205
8,0,1,1,44,216,217,1,1,467587895,1,741034156
8,0,1,1,45,218,219,1,1,214503163,1,184055349
8,0,1,1,46,220,221,1,1,646594495,1,458592377
8,0,1,1,47,222,223,1,1,2720947,1,605622196
8,0,1,1,48,224,225,1,1,740442439,1,325597406
8,0,1,1,49,226,227,1,1,842543136,1,1056436643
8,0,1,1,50,228,229,1,1,344642621,1,278483467
8,0,1,1,51,230,231,1,1,788655650,1,537649184
8,0,1,1,52,232,233,1,1,66559298,1,653072860
8,0,1,1,53,234,235,1,1,1061044308,1,56660921
8,0,1,1,54,236,237,1,1,631621607,1,191950665
8,0,1,1,55,238,239,1,1,717003326,1,582929218
8,0,1,1,56,240,241,1,1,867526659,1,123325148
8,0,1,1,57,242,243,1,1,390458080,1,35218071
8,0,1,1,58,244,245,1,1,361893575,1,162986210
8,0,1,1,59,246,247,1,1,604496208,1,108575979
8,0,1,1,60,248,249,1,1,57627457,1,177778572
8,0,1,1,61,250,251,1,1,1071023895,1,899106445
8,0,1,1,62,252,253,1,1,975252468,1,1066311971
8,0,1,1,63,254,255,1,1,633042368,1,739128805
8,0,1,2,0,256,257,1,1,261119466,1,387049130
8,0,1,2,1,258,259,1,1,80120362,1,897486372
8,0,1,2,2,260,261,1,1,591243621,1,947120702
8,0,1,2,3,262,263,1,1,182917365,1,51961908
8,0,1,2,4,264,265,1,1,974494738,1,857085928
8,0,1,2,5,266,267,1,1,642516283,1,563287098
8,0,1,2,6,268,269,1,1,653734679,1,929222384
8,0,1,2,7,270,271,1,1,40203220,1,395130980
